app,arm,mutator,file,line,column,variant,stage2,stmt_differs,effective,stage3,o1,o2,killed,exit_code,wall_seconds,note
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,97,66,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,98,73,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.14,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,99,81,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.15,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,125,27,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.15,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,125,52,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.14,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,126,46,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,147,22,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,148,22,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,283,46,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,283,71,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,283,81,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,283,93,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,283,103,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,284,50,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,284,79,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,284,96,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,284,105,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,284,122,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,292,46,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,292,67,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,293,51,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_mul,lens_blur_generator.cpp,293,69,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,33,60,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,34,60,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,34,68,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,37,64,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,38,64,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,97,66,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,98,73,after,OK,1,1,OK,SURVIVED,SURVIVED,0,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,99,81,after,OK,1,1,OK,SURVIVED,SURVIVED,0,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,125,27,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,125,52,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,126,46,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,147,22,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
lens_blur,arithmetic,Halide_add_to_sub,lens_blur_generator.cpp,148,22,after,OK,1,1,OK,SURVIVED,KILLED,1,0,0.02,
