app,arm,mutator,file,line,column,variant,stage2,stmt_differs,effective,stage3,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,exit_code,wall_seconds,note
depthwise_separable_conv,select_clamp,Halide_clamp_swap_bounds,depthwise_separable_conv_generator.cpp,38,26,before,OK,1,1,OK,SURVIVED,SURVIVED,NOT_RUN,NOT_RUN,,0,0,0.60,
depthwise_separable_conv,select_clamp,Halide_clamp_swap_bounds,depthwise_separable_conv_generator.cpp,39,26,before,OK,1,1,OK,SURVIVED,SURVIVED,NOT_RUN,NOT_RUN,,0,0,0.98,
depthwise_separable_conv,select_clamp,Halide_select_swap_branches,depthwise_separable_conv_generator.cpp,41,13,before,OK,1,1,OK,SURVIVED,SURVIVED,NOT_RUN,NOT_RUN,,0,0,0.55,
depthwise_separable_conv,select_clamp,Halide_clamp_swap_bounds,depthwise_separable_conv_generator.cpp,38,26,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
depthwise_separable_conv,select_clamp,Halide_clamp_swap_bounds,depthwise_separable_conv_generator.cpp,39,26,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
depthwise_separable_conv,select_clamp,Halide_select_swap_branches,depthwise_separable_conv_generator.cpp,41,13,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.00,
depthwise_separable_conv,if_then_else,Halide_select_to_if_then_else,depthwise_separable_conv_generator.cpp,41,13,before,OK,1,1,OK,SURVIVED,SURVIVED,NOT_RUN,NOT_RUN,,0,0,0.73,
depthwise_separable_conv,if_then_else,Halide_select_to_if_then_else,depthwise_separable_conv_generator.cpp,41,13,after,OK,1,1,OK,NOT_RUN,NOT_RUN,SURVIVED,NOT_RUN,,0,0,0.00,
