app,arm,mutator,file,line,column,variant,stage2,stmt_differs,effective,stage3,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,exit_code,wall_seconds,note
max_filter,arithmetic,Halide_mul_to_add,max_filter_generator.cpp,38,53,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_mul_to_add,max_filter_generator.cpp,50,41,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_mul_to_add,max_filter_generator.cpp,50,50,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_mul_to_div,max_filter_generator.cpp,38,53,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,-6,0.00,
max_filter,arithmetic,Halide_mul_to_div,max_filter_generator.cpp,50,41,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_mul_to_div,max_filter_generator.cpp,50,50,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.44,
max_filter,arithmetic,Halide_mul_to_sub,max_filter_generator.cpp,38,53,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_mul_to_sub,max_filter_generator.cpp,50,41,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_mul_to_sub,max_filter_generator.cpp,50,50,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_sub_to_add,max_filter_generator.cpp,30,64,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_sub_to_add,max_filter_generator.cpp,31,75,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_sub_to_add,max_filter_generator.cpp,31,105,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_sub_to_add,max_filter_generator.cpp,44,43,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_sub_to_add,max_filter_generator.cpp,45,52,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_sub_to_div,max_filter_generator.cpp,30,64,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_sub_to_div,max_filter_generator.cpp,31,75,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_sub_to_div,max_filter_generator.cpp,31,105,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_sub_to_div,max_filter_generator.cpp,44,43,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_sub_to_div,max_filter_generator.cpp,45,52,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_sub_to_mul,max_filter_generator.cpp,30,64,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_sub_to_mul,max_filter_generator.cpp,31,75,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.42,
max_filter,arithmetic,Halide_sub_to_mul,max_filter_generator.cpp,31,105,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,arithmetic,Halide_sub_to_mul,max_filter_generator.cpp,44,43,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.49,
max_filter,arithmetic,Halide_sub_to_mul,max_filter_generator.cpp,45,52,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.54,
max_filter,generated,Halide_lshift_to_rshift,max_filter_generator.cpp,31,67,before,OK,1,1,OK,SURVIVED,KILLED,NOT_RUN,NOT_RUN,test2_golden,1,0,2.37,
max_filter,generated,Halide_lshift_to_rshift,max_filter_generator.cpp,45,62,before,OK,1,1,OK,SURVIVED,KILLED,NOT_RUN,NOT_RUN,test2_golden,1,0,1.42,
max_filter,generated,Halide_lt_to_ge,Halide.h,13312,25,before,OK,1,1,OK,SURVIVED,KILLED,NOT_RUN,NOT_RUN,test2_golden,1,0,1.78,
max_filter,generated,Halide_lt_to_le,Halide.h,13312,25,before,OK,1,1,OK,SURVIVED,SURVIVED,NOT_RUN,NOT_RUN,,0,0,1.40,
max_filter,generated,Halide_max_to_min,max_filter_generator.cpp,46,28,before,OK,1,1,OK,SURVIVED,KILLED,NOT_RUN,NOT_RUN,test2_golden,1,0,1.63,
max_filter,generated,Halide_max_to_min,Halide.h,16267,12,before,OK,1,1,OK,SURVIVED,KILLED,NOT_RUN,NOT_RUN,test2_golden,1,0,2.01,
max_filter,generated,Halide_lshift_to_rshift,max_filter_generator.cpp,31,67,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.44,
max_filter,generated,Halide_lshift_to_rshift,max_filter_generator.cpp,45,62,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,generated,Halide_lt_to_ge,Halide.h,13312,25,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.43,
max_filter,generated,Halide_lt_to_le,Halide.h,13312,25,after,OK,1,1,OK,NOT_RUN,NOT_RUN,SURVIVED,NOT_RUN,,0,0,0.43,
max_filter,generated,Halide_max_to_min,max_filter_generator.cpp,46,28,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.47,
max_filter,generated,Halide_max_to_min,Halide.h,16267,12,after,OK,1,1,OK,NOT_RUN,NOT_RUN,KILLED,NOT_RUN,test2_written,1,1,0.44,
