app,route,mutant_uid,op_id,file,line,column,target,ordinal_this_run,stage_compile,tce,stage_link,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,resolved,resolution,exit_code,wall_seconds,perf_median,artifact_digest,note
fft,ast_emitted,a673c084db4474e2,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,243,16,operator< -> operator!=,m037_cxx_rel_swap_operator_not_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,b8f359c11ac8ecba,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,243,16,operator< -> operator>=,m035_cxx_rel_swap_operator_gt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,7df27c1f443c4496,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,243,48,operator== -> operator!=,m042_cxx_rel_swap_operator_not_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,da1f42fa5e753dd9,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,243,16,operator< -> operator==,m036_cxx_rel_swap_operator_eq_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,e62c7242e406b1c1,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,243,48,operator== -> operator<,m038_cxx_rel_swap_operator_lt,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,f5be7be2a2c6dff9,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,243,48,operator== -> operator<=,m039_cxx_rel_swap_operator_lt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,3616936ad858ae6c,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,243,48,operator== -> operator>,m040_cxx_rel_swap_operator_gt,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,f26c82c136c0b02f,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,252,15,operator> -> operator>=,m045_cxx_rel_swap_operator_gt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,797b2034270677d0,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,243,48,operator== -> operator>=,m041_cxx_rel_swap_operator_gt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,cf830d6e98beb04e,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,252,15,operator> -> operator<=,m044_cxx_rel_swap_operator_lt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,0cf017240edf8438,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,252,15,operator> -> operator<,m043_cxx_rel_swap_operator_lt,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,bc23662560fb8181,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,252,15,operator> -> operator==,m046_cxx_rel_swap_operator_eq_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,ba8f9c9d08c4112b,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,252,15,operator> -> operator!=,m047_cxx_rel_swap_operator_not_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,2d5ffbbb3a067ac3,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,257,15,operator< -> operator>,m049_cxx_rel_swap_operator_gt,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,1360f983c131f7a3,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,257,15,operator< -> operator<=,m048_cxx_rel_swap_operator_lt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,3106437276f5d400,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,810,25,operator== -> operator<=,m054_cxx_rel_swap_operator_lt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,1ecbf52d203a7786,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,257,15,operator< -> operator>=,m050_cxx_rel_swap_operator_gt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,5fd55442d55a8629,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,257,15,operator< -> operator==,m051_cxx_rel_swap_operator_eq_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,60599346c8dac53d,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,257,15,operator< -> operator!=,m052_cxx_rel_swap_operator_not_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,c0d0a5b27118c146,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,810,25,operator== -> operator<,m053_cxx_rel_swap_operator_lt,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,9acd216aaeba361d,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,810,25,operator== -> operator>,m055_cxx_rel_swap_operator_gt,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,453ac8f02ca99913,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,810,25,operator== -> operator!=,m057_cxx_rel_swap_operator_not_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,37f9cd76515e6465,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,818,25,operator< -> operator>=,m060_cxx_rel_swap_operator_gt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,2d165a7821fc5230,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,810,25,operator== -> operator>=,m056_cxx_rel_swap_operator_gt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,8cb825aff693f29b,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,818,25,operator< -> operator<=,m058_cxx_rel_swap_operator_lt_eq,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,72e9fe75fc0b7c58,cxx_rel_swap,fft_forward_r2c.halide_generated.cpp,818,25,operator< -> operator>,m059_cxx_rel_swap_operator_gt,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
fft,ast_emitted,c5257bacc2c2aaf7,cxx_arith_swap,fft_forward_r2c.halide_generated.cpp,823,27,operator/ -> operator+,m063_cxx_arith_swap_operator_add,OK,3b75095243598f60,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
