app,arm,mutator,file,line,column,stage2,stmt_differs,effective,stage3,o1,o2,killed,exit_code,wall_seconds,note
blur,arithmetic,Halide_add_to_mul,halide_blur_generator.cpp,40,52,OK,1,1,OK,KILLED,KILLED,1,-6,0.52,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_mul,halide_blur_generator.cpp,40,57,OK,1,1,OK,KILLED,KILLED,1,-6,0.52,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_sub,halide_blur_generator.cpp,39,47,OK,1,1,OK,KILLED,KILLED,1,-6,0.51,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_mul,halide_blur_generator.cpp,40,71,OK,1,1,OK,KILLED,KILLED,1,-6,0.51,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_sub,halide_blur_generator.cpp,39,37,OK,1,1,OK,KILLED,KILLED,1,-6,0.52,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_sub,halide_blur_generator.cpp,39,55,OK,1,1,OK,KILLED,KILLED,1,-6,0.52,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_sub,halide_blur_generator.cpp,39,65,OK,1,1,OK,KILLED,KILLED,1,-6,0.51,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_sub,halide_blur_generator.cpp,40,38,OK,1,1,OK,KILLED,KILLED,1,-6,0.52,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_sub,halide_blur_generator.cpp,40,52,OK,1,1,OK,KILLED,KILLED,1,-6,0.51,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_sub,halide_blur_generator.cpp,40,71,OK,1,1,OK,KILLED,KILLED,1,-6,0.51,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_add_to_sub,halide_blur_generator.cpp,40,57,OK,1,1,OK,KILLED,KILLED,1,-6,0.52,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_div_to_add,halide_blur_generator.cpp,40,77,OK,1,1,OK,KILLED,KILLED,1,-6,0.51,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_div_to_add,halide_blur_generator.cpp,39,74,OK,1,1,OK,KILLED,KILLED,1,-6,0.52,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_div_to_mul,halide_blur_generator.cpp,39,74,OK,1,1,OK,KILLED,KILLED,1,-6,0.52,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_div_to_sub,halide_blur_generator.cpp,39,74,OK,1,1,OK,KILLED,KILLED,1,-6,0.51,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_div_to_mul,halide_blur_generator.cpp,40,77,OK,1,1,OK,KILLED,KILLED,1,-6,0.52,emitted header differs from baseline; driver recompiled
blur,arithmetic,Halide_div_to_sub,halide_blur_generator.cpp,40,77,OK,1,1,OK,KILLED,KILLED,1,-6,0.51,emitted header differs from baseline; driver recompiled
