app,arm,mutator,file,line,column,stage2,stmt_differs,effective,stage3,o1,o2,killed,exit_code,wall_seconds,note
bilateral_grid,schedule,Halide_vectorize_to_parallel,bilateral_grid_generator.cpp,131,18,OK,1,1,OK,SURVIVED,SURVIVED,0,0,11.32,emitted header differs from baseline; driver recompiled
bilateral_grid,schedule,Halide_vectorize_to_parallel,bilateral_grid_generator.cpp,146,18,OK,1,1,OK,SURVIVED,SURVIVED,0,0,17.46,emitted header differs from baseline; driver recompiled
bilateral_grid,schedule,Halide_vectorize_to_unroll,bilateral_grid_generator.cpp,109,18,OK,0,0,OK,NOT_RUN,NOT_RUN,0,,0.00,equivalent at this target (emitted .stmt unchanged); stages 3-4 skipped
bilateral_grid,schedule,Halide_vectorize_to_unroll,bilateral_grid_generator.cpp,116,18,OK,0,0,OK,NOT_RUN,NOT_RUN,0,,0.00,equivalent at this target (emitted .stmt unchanged); stages 3-4 skipped
bilateral_grid,schedule,Halide_vectorize_to_unroll,bilateral_grid_generator.cpp,120,57,OK,0,0,OK,NOT_RUN,NOT_RUN,0,,0.00,equivalent at this target (emitted .stmt unchanged); stages 3-4 skipped
bilateral_grid,schedule,Halide_vectorize_to_parallel,bilateral_grid_generator.cpp,150,18,OK,1,1,OK,SURVIVED,KILLED,1,0,37.16,emitted header differs from baseline; driver recompiled
bilateral_grid,schedule,Halide_vectorize_to_unroll,bilateral_grid_generator.cpp,131,18,OK,1,1,OK,SURVIVED,SURVIVED,0,0,10.01,emitted header differs from baseline; driver recompiled
bilateral_grid,schedule,Halide_vectorize_to_unroll,bilateral_grid_generator.cpp,140,18,OK,1,1,OK,SURVIVED,KILLED,1,0,8.71,emitted header differs from baseline; driver recompiled
bilateral_grid,schedule,Halide_vectorize_to_unroll,bilateral_grid_generator.cpp,146,18,OK,1,1,OK,SURVIVED,SURVIVED,0,0,8.82,emitted header differs from baseline; driver recompiled
bilateral_grid,schedule,Halide_vectorize_to_unroll,bilateral_grid_generator.cpp,150,18,OK,1,1,OK,SURVIVED,SURVIVED,0,0,10.72,emitted header differs from baseline; driver recompiled
bilateral_grid,schedule,Halide_unroll_to_parallel,bilateral_grid_generator.cpp,136,18,OK,1,1,OK,KILLED,KILLED,1,,300.13,run timeout
